Account_Number,last_txn_date,frequency,monetary,avg_monetary,customer_age,customer_income,account_balance,recency_days,churn_label
BLSG94815043903560,2023-04-10 06:31:46,1,4899.59,4899.59,23,37433.56,9565.99,651,1
BLST44617353606844,2024-02-29 11:37:55,1,3472.49,3472.49,58,118343.82,8917.96,326,1
BLXO27562202175892,2024-03-29 12:08:40,1,690.49,690.49,43,74099.32,12141.98,297,1
BLYJ79489830186080,2023-07-18 22:37:05,1,1256.55,1256.55,61,91013.75,12523.01,551,1
BMEQ95804248511688,2023-11-02 21:12:15,1,3352.92,3352.92,39,56357.86,579.14,444,1
BMGW14035263560229,2023-10-26 06:19:53,1,897.37,897.37,22,27852.37,6983.38,452,1
BMIH71960348973116,2024-03-07 08:12:54,1,2476.96,2476.96,41,33870.23,7762.6,319,1
BMJG69779447749205,2023-02-19 00:55:26,1,1906.13,1906.13,30,26333.17,3356.45,701,1
BMLB31219804184724,2024-04-22 03:52:34,1,297.88,297.88,54,77629.18,14871.09,273,1
BMRE99458028457186,2024-01-02 08:15:29,1,1346.34,1346.34,69,28769.66,11084.72,384,1
BMSW39285320254616,2024-01-29 13:55:23,1,3770.01,3770.01,70,148589.88799999998,13213.26,356,1
BMUK45734854132366,2024-10-17 10:56:13,1,98.51,98.51,55,39747.33,17786.69,95,1
BMVY07277236576147,2023-05-30 07:26:16,1,4906.77,4906.77,66,136177.11,7484.27,601,1
BMZU60392051460745,2024-11-25 08:57:13,1,240.35,240.35,35,84615.42,3745.73,56,0
BNMK25670553435356,2023-03-26 15:06:31,1,1542.32,1542.32,18,105760.75,9221.81,665,1
BNTN72128156838702,2023-02-15 10:07:59,1,2917.82,2917.82,21,77962.34,1592.74,705,1
BNVW61312129887466,2023-12-09 21:04:24,1,680.86,680.86,26,77320.53,8605.95,407,1
BNXY59400381803648,2023-08-08 08:02:36,1,4958.134399999999,4958.134399999999,21,93055.87,18039.98,531,1
BOAC34223550440571,2024-10-01 14:32:29,1,3262.98,3262.98,39,137360.1,19781.6228,110,1
BOAD82155741251218,2024-11-19 13:22:41,1,4320.93,4320.93,19,131024.72,17588.39,61,0
BOCZ69500741894854,2024-01-30 03:25:30,1,4939.52,4939.52,44,146901.15,3585.35,356,1
BOFQ01234289311325,2023-03-10 12:36:30,1,2379.04,2379.04,28,78112.34,15363.09,681,1
BOFZ90847980117056,2024-01-03 11:06:19,1,4083.39,4083.39,53,66142.62,4679.28,383,1
BOJJ72276439117228,2024-01-03 17:03:39,1,1045.27,1045.27,33,27237.73,7247.09,382,1
BOKC93914603782803,2024-08-01 07:07:27,1,2176.21,2176.21,67,68746.85,6845.05,172,1
BOMS91528311977895,2024-08-21 19:44:36,1,4240.22,4240.22,37,66471.15,17172.82,151,1
BONY28397620534407,2023-09-22 00:23:13,1,518.45,518.45,47,122901.54,9247.52,486,1
BORF81604137964049,2024-01-09 07:08:06,1,4589.82,4589.82,37,37640.92,3165.09,377,1
BOSR10513146929933,2023-08-03 10:30:51,1,3856.12,3856.12,44,52682.72,7882.5,536,1
BOTA43893531732461,2023-04-27 09:33:24,1,378.95,378.95,28,57953.97,19781.6228,634,1
BOUK24003305109724,2023-12-09 20:48:34,1,2546.23,2546.23,69,122163.76,6488.53,407,1
BOWZ85778846205420,2024-06-22 06:21:22,1,2287.94,2287.94,50,48857.57,19234.42,212,1
BOXV90448138819011,2023-09-06 14:28:13,1,999.29,999.29,47,34966.73,9426.34,501,1
BOYH51289622068243,2024-11-07 20:17:32,1,1548.38,1548.38,49,94089.63,4708.82,73,0
BOZO01773759493307,2024-11-14 17:00:10,1,2946.41,2946.41,33,83118.42,902.97,66,0
BPBM11402235960658,2023-07-28 17:55:53,1,3585.7,3585.7,56,52321.43,16138.84,541,1
BPMW34153597710011,2023-11-15 13:12:58,1,340.33,340.33,31,131605.35,18921.58,431,1
BPVB08133490237432,2024-03-29 11:11:08,1,4611.52,4611.52,24,50606.22,12609.31,297,1
BQBT10729967224855,2023-10-23 20:57:06,1,160.82,160.82,61,110827.96,12263.16,454,1
BQDS04823571558686,2023-01-29 02:12:28,1,4038.45,4038.45,42,54972.79,3355.23,722,1
BQLA96085874951191,2024-08-01 13:37:43,1,4947.67,4947.67,46,141681.13,8141.41,171,1
BQNW75226249152893,2024-07-25 00:15:30,1,838.98,838.98,54,41097.69,17681.15,179,1
BQYU55883485643275,2023-07-22 03:40:01,1,4554.47,4554.47,28,67020.62,13912.55,548,1
BQZA18498042537337,2023-06-14 02:26:20,1,1247.04,1247.04,62,95061.32,10191.65,586,1
BQZG95406351609841,2023-08-07 20:20:17,1,3758.94,3758.94,54,107946.72,15277.74,531,1
BRAK85824049779572,2024-10-13 02:03:53,1,472.04,472.04,70,61496.88,10642.62,99,1
BRGR51799378105391,2023-08-23 02:18:57,1,4249.44,4249.44,23,70767.8,14596.44,516,1
BRHJ06262953644148,2024-03-03 22:58:53,1,1098.0,1098.0,42,117738.61,2781.91,322,1
BRHX88846108622659,2023-08-09 00:31:15,1,3732.02,3732.02,40,32706.74,7167.05,530,1
BRKS42682395543448,2023-06-08 16:59:34,1,52.2,52.2,43,30819.78,17804.07,591,1
BRMR74412359989625,2024-08-16 02:24:57,1,2472.09,2472.09,55,147337.44,5184.9,157,1
BRRA98950665935614,2023-06-08 21:07:52,1,1451.53,1451.53,31,48857.53,7417.69,591,1
BRUY69227025254110,2024-05-20 19:32:33,1,1163.12,1163.12,47,46604.8,3250.94,244,1
BRXD05635869902131,2024-05-03 01:36:24,1,1290.04,1290.04,58,42517.5,11764.85,262,1
BRZI38006399378236,2024-03-09 06:45:52,1,1768.87,1768.87,64,65048.27,16853.83,317,1
BSJQ16853199908701,2023-08-23 07:46:24,1,4256.81,4256.81,49,132399.2,12213.26,516,1
BSLH14196156078327,2023-04-05 00:46:37,1,3388.2,3388.2,48,73902.18,8449.51,656,1
BSQH96548943380536,2024-07-14 23:25:24,1,3454.52,3454.52,55,65441.32,582.15,189,1
BSUS97024404310907,2023-12-05 21:15:03,1,4327.21,4327.21,63,128033.6,4196.62,411,1
BTCE57378210567338,2023-11-21 13:56:01,1,3952.03,3952.03,42,146787.18,3039.13,425,1
BTIQ03695756294339,2023-08-09 04:53:19,1,4582.81,4582.81,63,49639.74,18123.78,530,1
BTOJ27493663579671,2024-11-14 06:42:33,1,1771.22,1771.22,25,145106.15,18088.37,67,0
BTRL68350518344027,2023-04-20 18:22:27,1,690.13,690.13,48,57732.96,9941.82,640,1
BTSQ45276198802427,2024-09-10 18:28:48,1,4460.83,4460.83,25,60544.79,1725.7,131,1
BTSU12423483906184,2023-03-12 21:34:00,1,1359.88,1359.88,23,28838.05,10412.63,679,1
BTUC38919860208289,2024-04-07 12:13:59,1,1710.08,1710.08,40,134037.1,2112.24,288,1
BTWG33963790203887,2024-05-13 21:55:17,1,3306.29,3306.29,49,102746.16,17895.41,251,1
BTXL57720053688908,2024-09-27 03:21:48,1,832.2,832.2,26,25277.0,19658.6,115,1
BUES82516281672796,2023-01-21 08:42:42,1,3249.01,3249.01,56,87766.32,5325.26,730,1
BUKX83047027890276,2025-01-07 17:23:16,1,2350.1,2350.1,29,128349.62,8747.72,12,0
BUMG62105164078704,2024-01-18 04:18:48,1,4581.07,4581.07,48,90678.09,2573.52,368,1
BUQO85710933853000,2023-07-21 04:04:58,1,1546.16,1546.16,54,108203.86,19024.21,549,1
BUTQ86661187007498,2024-01-29 11:24:32,1,1971.62,1971.62,59,116121.4,9117.57,357,1
BUUO84271713756486,2024-12-04 11:37:08,1,4572.8,4572.8,66,133965.51,8839.95,47,0
BUVM49144533752015,2023-05-04 14:06:15,1,2462.68,2462.68,43,84154.13,14447.92,626,1
BUYY60931417336123,2024-11-23 23:10:37,1,1419.92,1419.92,31,102396.68,16640.92,57,0
BUZI26854460688958,2023-02-10 19:33:16,1,2064.63,2064.63,52,103037.65,16098.59,709,1
BVFV09313788021093,2024-06-29 05:04:52,1,856.71,856.71,59,36404.83,17712.94,205,1
BVIS46245540770053,2023-03-02 07:47:11,1,1606.72,1606.72,62,102836.18,17784.61,690,1
BVIW59387959638453,2023-01-29 13:29:53,1,2565.2,2565.2,66,148589.88799999998,17198.0,721,1
BVNE08020110412588,2024-02-25 11:50:27,1,984.52,984.52,41,77442.58,18331.32,330,1
BVWV86893977704251,2023-12-04 23:02:25,1,982.35,982.35,40,51221.85,7837.18,412,1
BVZG09805183434936,2024-06-12 23:11:59,1,3979.31,3979.31,19,134495.71,4762.43,221,1
BVZI18902446288261,2024-01-18 20:25:01,1,3991.29,3991.29,61,110987.35,4801.23,367,1
BWEE93511748636938,2024-08-22 03:50:20,1,4941.46,4941.46,31,33785.6,3108.06,151,1
BWFF27111757691716,2024-08-18 12:36:52,1,3107.03,3107.03,32,43570.7,14505.69,154,1
BWMI69126719196993,2023-12-20 22:05:54,1,1938.0,1938.0,59,118975.74,11411.07,396,1
BWOH59013257044148,2023-08-06 08:19:40,1,537.91,537.91,20,62973.12,7450.63,533,1
BWSA07379499944574,2024-05-20 03:28:05,1,4277.19,4277.19,21,101749.27,7156.66,245,1
BWUB00591186247939,2024-01-13 08:54:34,1,4570.33,4570.33,61,115416.71,5889.12,373,1
BWUB64761442787355,2024-08-09 16:21:15,1,573.52,573.52,22,117416.99,11591.3,163,1
BWVF93781326727332,2024-09-12 16:32:50,1,3830.31,3830.31,57,96589.49,4682.24,129,1
BWWS80635333501626,2024-04-12 23:29:55,1,1994.49,1994.49,55,131889.2,17893.88,282,1
BWZY65487084779541,2023-11-05 00:35:52,1,947.32,947.32,33,21862.14,970.81,442,1
BXIL64543129038265,2024-09-16 17:02:11,1,3067.35,3067.35,19,54715.94,18394.85,125,1
BXMQ88576027316035,2023-04-22 11:54:11,1,4196.92,4196.92,61,141120.21,8433.08,639,1
BXRC81379724174226,2024-02-15 15:41:05,1,4359.64,4359.64,60,68555.13,14656.08,339,1
BXRL49124866800156,2024-07-15 21:12:47,1,714.73,714.73,35,116268.51,2001.52,188,1
BXVK80005895381575,2024-03-07 19:03:43,1,2053.13,2053.13,69,89796.52,13312.79,318,1
BXXI07560231064079,2024-03-05 04:07:10,1,4958.134399999999,4958.134399999999,18,69883.02,12483.41,321,1
BXXU01503431629235,2023-07-10 17:49:25,1,4207.74,4207.74,36,132284.14,17593.66,559,1
BXYS01014610392788,2025-01-11 13:28:45,1,690.49,690.49,69,109608.67,9357.47,8,0
BYAN92153900506748,2023-01-30 23:54:54,1,193.49,193.49,65,118469.51,18508.04,720,1
BYAU55955017833258,2023-03-27 14:27:07,1,603.83,603.83,50,47292.39,10059.9,664,1
BYBF59047547691713,2023-08-12 22:30:28,1,2085.53,2085.53,67,23010.27,7402.65,526,1
BYDC15255862778882,2023-11-15 03:29:54,1,1376.99,1376.99,28,143598.93,14568.07,432,1
BYGJ58409430894366,2024-12-14 16:10:12,1,2292.64,2292.64,41,25071.37,16606.52,36,0
BZBB50671566368568,2024-03-29 05:08:55,1,4075.22,4075.22,63,41081.16,17517.35,297,1
BZCZ62595345479728,2023-07-19 13:05:29,1,451.95,451.95,62,107858.62,17669.27,550,1
BZDH72492884096965,2024-04-28 17:35:54,1,247.62,247.62,28,31132.55,13653.16,266,1
BZGA22123955121698,2023-12-09 03:16:41,1,1308.65,1308.65,49,122879.09,4104.95,408,1
BZJQ99401851496873,2023-02-16 06:43:05,1,1408.45,1408.45,26,84182.37,13602.79,704,1
BZKA24090508345037,2023-10-05 20:04:10,1,2607.03,2607.03,47,26265.64,10689.13,472,1
BZNA22525531341762,2023-02-23 09:29:00,1,273.21,273.21,69,59596.33,4972.99,697,1
BZNY82205384528134,2024-03-28 07:09:27,1,2885.44,2885.44,58,67142.11,3779.22,298,1
BZQV89258578398037,2023-02-01 17:40:45,1,516.57,516.57,40,116981.12,3321.48,718,1
BZSJ97698731379716,2023-12-28 11:46:05,1,3600.17,3600.17,30,69547.38,8632.23,389,1
BZWQ71006689041728,2023-05-03 21:42:00,1,719.87,719.87,56,99640.54,16226.53,627,1
BZZA02197976470486,2023-02-08 02:17:29,1,2730.89,2730.89,69,44576.26,1771.55,712,1
BZZX30568780712652,2023-03-12 11:07:09,1,3861.09,3861.09,30,62885.98,14986.77,680,1
CAAH66758082733779,2024-12-31 04:04:11,1,1158.4,1158.4,42,132647.71,18445.81,20,0
CADV49262189224006,2023-10-21 15:14:03,1,4348.02,4348.02,53,148589.88799999998,3724.72,456,1
CALD50710816535985,2024-05-30 05:08:17,1,3504.98,3504.98,47,122578.99,13456.17,235,1
CANM78845732165024,2024-01-02 14:03:34,1,267.19,267.19,43,140613.02,6578.81,383,1
CAOD49236036808588,2023-07-01 03:56:34,1,4628.3,4628.3,63,56643.89,15279.6,569,1
CAQG70890537799851,2023-02-05 14:03:36,1,2666.06,2666.06,28,137251.43,11117.15,714,1
CAWQ72741059157981,2024-03-26 10:57:31,1,1188.55,1188.55,30,21273.8512,14726.76,300,1
CAYL88287035171994,2023-06-14 14:37:54,1,4939.02,4939.02,55,141904.03,2320.97,585,1
CBAN56266688545536,2024-11-28 00:12:21,1,4198.67,4198.67,24,78264.51,10637.01,53,0
CBDQ78035869017074,2023-08-11 03:42:47,1,3835.66,3835.66,49,50567.49,18172.11,528,1
CBHQ33311297974452,2023-02-07 00:46:47,1,2719.79,2719.79,27,102639.61,1828.84,713,1
CBLL83911153202640,2023-07-27 01:30:18,1,404.94,404.94,36,82515.1,16209.0,543,1
CBNP07696702589127,2023-06-02 12:40:10,1,2912.87,2912.87,44,76290.83,6691.29,597,1
CBTE33558857283463,2024-08-03 03:36:13,1,429.48,429.48,44,135199.65,8126.45,170,1
CBVY07231492049930,2024-06-25 21:58:55,1,2963.05,2963.05,52,88984.09,1446.99,208,1
CBZF62108308320914,2024-07-02 14:18:10,1,1457.68,1457.68,42,133471.6,15805.9,201,1
CCHR85034236220334,2023-06-07 20:53:14,1,3907.26,3907.26,38,54478.3,11098.17,592,1
CCJE94300037539892,2024-10-15 14:20:52,1,3430.57,3430.57,54,108518.81,17035.65,96,1
CCKE92709930676420,2024-12-11 19:13:05,1,4229.58,4229.58,25,60480.42,258.1616,39,0
CCLV67623865826301,2024-10-18 23:05:16,1,1057.71,1057.71,21,107486.7,13244.52,93,1
CCMP39645067614611,2024-01-18 03:24:46,1,4669.79,4669.79,53,130560.71,6863.51,368,1
CCUR88827032248913,2023-05-09 16:31:26,1,2999.58,2999.58,68,131166.51,4166.54,621,1
CCWD20150261554277,2024-07-04 02:38:39,1,882.97,882.97,63,102289.08,8559.55,200,1
CCWO45188934773101,2024-05-23 13:21:03,1,1309.96,1309.96,37,59163.95,18962.31,241,1
CDCD89098308799333,2023-04-15 08:10:34,1,1112.63,1112.63,41,70097.6,11080.22,646,1
CDMA49910042028866,2024-09-30 07:44:49,1,1470.37,1470.37,32,64132.3,8731.05,112,1
CDMZ83710307372607,2023-08-16 22:36:57,1,496.72,496.72,47,128799.26,10364.61,522,1
CDQE60606821797646,2024-08-28 01:44:20,1,4758.46,4758.46,64,115473.12,10741.25,145,1
CDYM27435149286327,2024-02-08 19:59:51,1,527.22,527.22,45,56078.93,19781.6228,346,1
CEDM69481001123301,2023-04-15 19:40:06,1,4084.56,4084.56,19,77264.51,19781.6228,645,1
CEGK28889908886081,2024-03-08 14:00:03,1,376.37,376.37,56,55443.64,5983.98,317,1
CEHO53028497603967,2024-10-29 06:12:36,1,2928.72,2928.72,35,123038.85,19212.27,83,0
CEJD37394912581936,2024-09-16 22:00:25,1,1307.57,1307.57,70,111427.76,1441.23,125,1
CEJN76773798890084,2024-11-21 15:45:22,1,3423.97,3423.97,69,128830.36,4407.46,59,0
CENW57898260418095,2023-04-07 08:38:26,1,883.55,883.55,21,32484.97,10521.15,654,1
CEQK37006448854875,2024-09-29 10:45:39,1,4349.96,4349.96,23,72298.52,2462.42,113,1
CEWY97676213545614,2024-02-01 20:44:59,1,519.01,519.01,33,123907.69,8396.23,353,1
CFBI71372711759574,2024-06-17 20:21:43,1,2898.01,2898.01,33,104148.5,14658.47,216,1
CFCW24987641557213,2023-08-11 07:31:21,1,1608.08,1608.08,60,97692.69,3490.88,528,1
CFIA76678619866453,2023-07-12 04:51:34,1,4138.47,4138.47,28,124729.8,6950.94,558,1
CFKM77250385616271,2024-07-02 00:00:19,1,1175.52,1175.52,26,139087.2,17226.6,202,1
CFQC21263581567102,2024-11-07 08:11:39,1,3572.96,3572.96,18,23980.74,8342.84,74,0
CFQQ91694049636508,2024-12-06 18:54:24,1,4071.26,4071.26,68,98635.91,14800.35,44,0
CFRM38110502289207,2023-05-31 05:23:33,1,3295.37,3295.37,18,124421.96,17862.75,600,1
CFUS57860694096003,2023-11-17 02:07:54,1,2786.96,2786.96,68,94991.51,1722.33,430,1
CGKF42816945384554,2024-01-29 06:47:44,1,1200.09,1200.09,43,40751.25,7114.76,357,1
CGKT07067151525862,2023-11-25 06:42:43,1,4001.52,4001.52,37,64128.54,11196.43,422,1
CGLV71682611147620,2023-05-02 22:28:32,1,3400.08,3400.08,56,119313.88,11943.93,628,1
CGQM54966025143580,2024-08-21 20:33:03,1,1668.16,1668.16,54,44201.68,11797.53,151,1
CHDU21788881626669,2023-06-01 13:04:47,1,1381.42,1381.42,69,134104.34,1456.61,598,1
CHGA58789288022955,2023-05-05 12:07:53,1,2935.11,2935.11,41,126081.0,10321.95,626,1
CHHE58196348130043,2024-10-20 14:57:51,1,4752.02,4752.02,61,127233.34,6240.87,91,1
CHHK86268503850448,2024-08-11 03:16:05,1,3673.13,3673.13,27,137040.17,12961.63,162,1
CHPE42046535217057,2023-08-30 21:12:06,1,3781.02,3781.02,63,95443.4,14041.71,508,1
CHXU60421210046879,2023-12-12 18:42:19,1,4698.55,4698.55,64,102535.37,2207.21,404,1
CHYQ82582355263733,2024-01-17 02:14:49,1,384.76,384.76,63,98938.14,5045.03,369,1
CIBL13186604747338,2024-04-06 11:34:11,1,221.61,221.61,26,101496.86,12304.2,289,1
CIFN63275934875535,2024-05-29 05:17:44,1,4690.43,4690.43,43,124143.41,1170.47,236,1
CINI67503809541852,2024-03-09 14:40:57,1,2057.4,2057.4,47,66675.38,14064.2,316,1
CIUB86332343065874,2023-12-08 11:16:18,1,831.87,831.87,45,84063.3,3777.19,409,1
CIXS90941679520279,2024-09-03 11:13:14,1,3289.72,3289.72,45,76680.69,9852.73,139,1
CJCJ70123503687156,2024-08-04 09:52:46,1,3320.13,3320.13,66,113490.85,6776.46,169,1
CJCV38298790868651,2024-08-25 08:04:05,1,2724.87,2724.87,56,53436.62,2076.06,148,1
CJEE74045122858937,2023-12-14 21:00:35,1,4257.22,4257.22,60,142666.14,16582.19,402,1
CJGS42074801559720,2023-08-26 15:06:15,1,906.08,906.08,46,148589.88799999998,584.8,512,1
CJJC66611772942067,2024-11-10 11:47:10,1,3799.13,3799.13,31,95276.15,338.36,71,0
CJJZ64197294103675,2024-02-24 16:57:03,1,4304.77,4304.77,67,144055.01,9103.32,330,1
CJNJ42143778055922,2024-10-14 17:38:10,1,3165.69,3165.69,27,77119.02,18874.49,97,1
CJOM89836391596586,2024-06-13 15:07:08,1,3511.97,3511.97,66,48154.89,11336.55,220,1
CJSO74181827151319,2023-01-29 16:43:09,1,3585.36,3585.36,23,93884.79,14752.79,721,1
CJSQ38648878873812,2023-03-25 10:08:44,1,1084.62,1084.62,33,36838.98,19781.6228,667,1
CKCV98545829420340,2024-05-10 19:38:39,1,2625.56,2625.56,62,130589.67,18777.49,254,1
CKDK32594795074071,2024-06-04 03:28:03,1,3719.56,3719.56,33,86832.74,5946.76,230,1
CKHO35866715544605,2023-11-13 13:45:08,1,1697.96,1697.96,25,147472.86,893.04,433,1
CKOW89937038726217,2023-07-28 13:33:46,1,4869.59,4869.59,35,85986.54,9803.1,541,1
CKQU83225702116866,2024-08-12 08:14:10,1,1585.34,1585.34,55,38416.98,1743.87,161,1
CKUY21809612492018,2024-04-03 19:47:44,1,1112.74,1112.74,62,63755.62,17743.64,291,1
CKVJ96066076647124,2024-05-31 16:55:54,1,4129.4,4129.4,41,71607.0,11477.72,233,1
CKWF77115275073613,2023-12-24 16:51:48,1,2438.52,2438.52,37,44239.61,15000.64,392,1
CKXI63676213606294,2023-06-30 08:40:10,1,1725.06,1725.06,36,113638.74,13105.14,570,1
CKYH86115111627143,2023-02-22 05:08:42,1,3762.87,3762.87,39,84478.58,15435.87,698,1
CKZU64952549206441,2024-08-30 04:02:35,1,2456.94,2456.94,27,145169.06,14974.08,143,1
CLAL96257197609320,2023-06-22 22:32:34,1,2128.61,2128.61,19,21273.8512,10006.44,577,1
CLCH40174971364125,2023-06-27 15:14:58,1,3565.93,3565.93,45,21273.8512,13048.06,572,1
CLGK34660756999449,2023-04-07 11:13:42,1,1418.58,1418.58,64,111927.59,12795.56,654,1
CLGT88521789559909,2025-01-09 01:09:05,1,2292.92,2292.92,20,141236.89,7222.13,11,0
CLIJ09676242857404,2024-08-15 16:23:43,1,51.378,51.378,68,103248.7,13017.57,157,1
CLNJ05873422253861,2023-05-09 15:44:55,1,3663.54,3663.54,39,65375.18,10553.47,621,1
CLPE31252423525600,2024-02-07 23:00:35,1,2579.3,2579.3,50,72989.47,3094.34,347,1
CLQM94094871882991,2024-10-21 01:15:19,1,2883.54,2883.54,40,94538.4,18719.89,91,1
CLRQ90171872970126,2024-09-28 00:26:18,1,1191.71,1191.71,45,73713.36,17707.11,114,1
CLSA11250231600402,2024-10-06 00:46:15,1,2664.04,2664.04,49,47342.91,16939.07,106,1
CLSC83270004666145,2024-11-05 18:01:27,1,1654.35,1654.35,66,63543.38,1096.56,75,0
CLVU89730378581442,2023-06-12 00:35:40,1,198.72,198.72,27,142078.39,1579.66,588,1
CLWH20107355831062,2023-07-04 02:23:08,1,548.18,548.18,25,22066.1,1146.28,566,1
CLYJ89495053623607,2025-01-10 15:55:24,1,1423.65,1423.65,55,58709.14,1251.89,9,0
CMBM03261244337495,2023-04-28 14:19:44,1,4138.97,4138.97,18,29697.27,8866.57,632,1
CMBX84781822234494,2024-09-18 02:42:16,1,1880.41,1880.41,68,73476.6,8468.44,124,1
CMDV86286974762370,2023-05-20 17:33:56,1,1285.94,1285.94,41,57672.71,14948.0,610,1
CMIH03590181810210,2024-07-02 22:00:04,1,3987.29,3987.29,50,130320.29,5760.51,201,1
CMKX71417874105663,2024-06-11 10:52:18,1,4071.06,4071.06,27,90357.27,14592.33,223,1
CMLO55574863281070,2023-09-07 09:59:45,1,2992.23,2992.23,19,133597.11,13631.42,501,1
CMLR12920592294115,2023-04-16 19:12:34,1,544.95,544.95,33,57795.86,2304.21,644,1
CMRB80682423997767,2023-05-05 00:22:36,1,4111.43,4111.43,26,55152.94,8557.48,626,1
CMTL62859169158209,2023-04-23 13:21:12,1,2837.38,2837.38,59,146530.24,1216.64,637,1
CMUU77814564743701,2023-03-16 17:30:42,1,1479.68,1479.68,65,122702.35,19446.57,675,1
CMXL18548396607344,2023-11-02 16:44:08,1,2513.94,2513.94,48,36571.71,7656.72,444,1
CNAD61995942535253,2023-06-13 01:22:38,1,3841.89,3841.89,41,144922.62,15430.16,587,1
CNFL23081973349452,2024-01-09 06:58:10,1,4284.86,4284.86,44,29515.5,17851.48,377,1
CNKL14620008888764,2023-02-14 02:23:07,1,2298.18,2298.18,68,136989.58,12011.5,706,1
CNKY17680866281372,2023-12-13 04:38:53,1,1154.42,1154.42,62,135715.53,13765.97,404,1
CNLS81157913678953,2023-04-16 03:40:35,1,1318.59,1318.59,46,105315.23,376.66,645,1
CNNX22416567386805,2024-03-24 23:02:24,1,2344.04,2344.04,35,81072.12,500.14,301,1
CNPD23046583659980,2023-10-15 17:15:28,1,1001.07,1001.07,52,123879.39,8024.59,462,1
CNPZ92127195261718,2024-02-26 12:00:00,1,1038.22,1038.22,58,117003.64,6193.36,329,1
CNQA11536096439453,2024-10-16 15:15:46,1,1837.47,1837.47,58,36105.71,4163.35,95,1
CNUD19540627890880,2023-10-17 19:17:28,1,3704.0,3704.0,70,71921.28,15441.62,460,1
CNVW86318552567678,2024-01-14 03:54:18,1,4056.32,4056.32,37,123306.51,18292.57,372,1
CNWN80965119888744,2023-06-26 06:48:21,1,4171.37,4171.37,40,70868.69,12400.93,574,1
COAA01889475786218,2023-01-23 00:22:20,1,3840.87,3840.87,48,46584.1,15903.55,728,1
COAE85162259364882,2024-02-21 04:40:24,1,1508.24,1508.24,31,63786.19,15569.37,334,1
COKA24130078867587,2024-10-03 19:14:06,1,3257.39,3257.39,19,99203.53,13787.8,108,1
COLN07302173733970,2024-02-25 11:05:13,1,2399.57,2399.57,40,73398.36,1874.52,330,1
COMP37272590635931,2023-12-09 08:48:55,1,1722.54,1722.54,35,122333.33,14369.09,408,1
COPR12893323454223,2024-09-09 07:56:57,1,1320.26,1320.26,34,61685.19,4407.75,133,1
COXJ56185120540483,2024-07-26 18:58:29,1,426.59,426.59,62,83712.03,7159.48,177,1
CPBQ73002102736632,2023-11-19 09:51:26,1,4958.134399999999,4958.134399999999,43,82665.13,13105.01,428,1
CPCW71994574051995,2024-05-06 17:11:29,1,3369.13,3369.13,44,111910.33,1962.97,258,1
CPPD71699444283963,2024-06-26 18:02:35,1,1417.73,1417.73,52,141744.81,2925.19,207,1
CPVJ55537062728167,2024-02-09 21:26:30,1,4120.16,4120.16,67,81324.52,5849.91,345,1
CPVR27335021421721,2023-09-13 21:50:40,1,3828.35,3828.35,21,52300.05,18011.41,494,1
CPWR92571402503857,2024-09-14 08:26:16,1,3306.98,3306.98,32,141268.8,1121.26,128,1
CPYM78738801113052,2023-03-24 02:44:24,1,3558.42,3558.42,30,79725.54,1024.65,668,1
CQNW16264560980787,2024-04-25 21:50:30,1,4471.18,4471.18,64,112314.65,7799.11,269,1
CQNX48230882958684,2023-10-18 05:51:25,1,1728.89,1728.89,24,148589.88799999998,10588.27,460,1
CQPG87758333647704,2023-09-25 08:23:20,1,2456.65,2456.65,63,97705.86,1304.6,483,1
CQRU22870021361399,2023-12-04 17:44:21,1,3194.41,3194.41,54,86716.25,14885.46,412,1
CQSG01636842633618,2024-06-24 14:00:08,1,4102.04,4102.04,23,36669.48,293.6,209,1
CQTF60555465426836,2024-07-23 21:20:47,1,2247.4,2247.4,57,87371.54,3179.11,180,1
CQTT59311699213534,2024-10-20 22:56:34,1,3952.91,3952.91,18,30751.92,11616.62,91,1
CQXX46891583365974,2024-01-30 04:57:18,1,1011.31,1011.31,23,48142.31,3623.94,356,1
CQYG43740182727955,2024-07-13 05:44:00,1,2112.5,2112.5,26,29735.99,16876.33,191,1
CQZQ37606171255075,2023-09-16 03:14:16,1,4905.76,4905.76,65,79086.83,8305.64,492,1
CRDS50528589308210,2024-07-08 21:16:47,1,675.72,675.72,35,52551.88,4341.97,195,1
CRII09386547192705,2024-02-01 11:42:09,1,2322.31,2322.31,70,101865.15,12979.9,354,1
CRKT20630416527261,2023-04-24 12:58:40,1,4807.54,4807.54,21,126300.93,11524.1,636,1
