Account_Number,txn_count,total_spend,avg_spend,std_spend,failed_txn_count,online_txn_count,Discount_Applied_mean,Loyalty_Points_Earned_sum,online_txn_ratio,failed_txn_ratio
BTWG33963790203887,1,3306.29,3306.29,,0,0,0.0,115,0.0,0.0
BTXL57720053688908,1,832.2,832.2,,1,0,1.0,120,0.0,1.0
BUES82516281672796,1,3249.01,3249.01,,1,0,0.0,49,0.0,1.0
BUKX83047027890276,1,2350.1,2350.1,,0,0,0.0,475,0.0,0.0
BUMG62105164078704,1,4581.07,4581.07,,0,0,1.0,196,0.0,0.0
BUQO85710933853000,1,1546.16,1546.16,,0,0,0.0,442,0.0,0.0
BUTQ86661187007498,1,1971.62,1971.62,,0,0,0.0,262,0.0,0.0
BUUO84271713756486,1,4572.8,4572.8,,0,0,0.0,268,0.0,0.0
BUVM49144533752015,1,2462.68,2462.68,,0,0,1.0,219,0.0,0.0
BUYY60931417336123,1,1419.92,1419.92,,0,0,1.0,498,0.0,0.0
BUZI26854460688958,1,2064.63,2064.63,,0,0,0.0,352,0.0,0.0
BVFV09313788021093,1,856.71,856.71,,0,0,0.0,282,0.0,0.0
BVIS46245540770053,1,1606.72,1606.72,,1,0,0.0,50,0.0,1.0
BVIW59387959638453,1,2565.2,2565.2,,0,0,1.0,328,0.0,0.0
BVNE08020110412588,1,984.52,984.52,,0,0,0.0,352,0.0,0.0
BVWV86893977704251,1,982.35,982.35,,0,0,1.0,390,0.0,0.0
BVZG09805183434936,1,3979.31,3979.31,,0,0,0.0,28,0.0,0.0
BVZI18902446288261,1,3991.29,3991.29,,0,0,1.0,43,0.0,0.0
BWEE93511748636938,1,4941.46,4941.46,,1,0,0.0,159,0.0,1.0
BWFF27111757691716,1,3107.03,3107.03,,1,0,1.0,438,0.0,1.0
BWMI69126719196993,1,1938.0,1938.0,,0,0,0.0,106,0.0,0.0
BWOH59013257044148,1,537.91,537.91,,0,0,0.0,178,0.0,0.0
BWSA07379499944574,1,4277.19,4277.19,,0,0,1.0,69,0.0,0.0
BWUB00591186247939,1,4570.33,4570.33,,0,0,1.0,10,0.0,0.0
BWUB64761442787355,1,573.52,573.52,,0,0,1.0,115,0.0,0.0
BWVF93781326727332,1,3830.31,3830.31,,1,0,0.0,54,0.0,1.0
BWWS80635333501626,1,1994.49,1994.49,,0,0,1.0,464,0.0,0.0
BWZY65487084779541,1,947.32,947.32,,0,0,1.0,160,0.0,0.0
BXIL64543129038265,1,3067.35,3067.35,,0,0,1.0,253,0.0,0.0
BXMQ88576027316035,1,4196.92,4196.92,,0,0,1.0,206,0.0,0.0
BXRC81379724174226,1,4359.64,4359.64,,0,0,1.0,300,0.0,0.0
BXRL49124866800156,1,714.73,714.73,,0,0,0.0,20,0.0,0.0
BXVK80005895381575,1,2053.13,2053.13,,1,0,1.0,307,0.0,1.0
BXXI07560231064079,1,4958.134399999999,4958.134399999999,,0,0,0.0,416,0.0,0.0
BXXU01503431629235,1,4207.74,4207.74,,0,0,1.0,19,0.0,0.0
BXYS01014610392788,1,690.49,690.49,,0,0,0.0,336,0.0,0.0
BYAN92153900506748,1,193.49,193.49,,0,0,0.0,24,0.0,0.0
BYAU55955017833258,1,603.83,603.83,,0,0,1.0,379,0.0,0.0
BYBF59047547691713,1,2085.53,2085.53,,0,0,1.0,7,0.0,0.0
BYDC15255862778882,1,1376.99,1376.99,,0,0,1.0,340,0.0,0.0
BYGJ58409430894366,1,2292.64,2292.64,,0,0,0.0,117,0.0,0.0
BZBB50671566368568,1,4075.22,4075.22,,1,0,0.0,319,0.0,1.0
BZCZ62595345479728,1,451.95,451.95,,0,0,1.0,344,0.0,0.0
BZDH72492884096965,1,247.62,247.62,,0,0,1.0,82,0.0,0.0
BZGA22123955121698,1,1308.65,1308.65,,0,0,0.0,77,0.0,0.0
BZJQ99401851496873,1,1408.45,1408.45,,0,0,0.0,174,0.0,0.0
BZKA24090508345037,1,2607.03,2607.03,,0,0,1.0,316,0.0,0.0
BZNA22525531341762,1,273.21,273.21,,0,0,1.0,85,0.0,0.0
BZNY82205384528134,1,2885.44,2885.44,,0,0,1.0,193,0.0,0.0
BZQV89258578398037,1,516.57,516.57,,0,0,0.0,435,0.0,0.0
BZSJ97698731379716,1,3600.17,3600.17,,1,0,0.0,252,0.0,1.0
BZWQ71006689041728,1,719.87,719.87,,0,0,0.0,369,0.0,0.0
BZZA02197976470486,1,2730.89,2730.89,,0,0,1.0,76,0.0,0.0
BZZX30568780712652,1,3861.09,3861.09,,0,0,0.0,287,0.0,0.0
CAAH66758082733779,1,1158.4,1158.4,,0,0,0.0,283,0.0,0.0
CADV49262189224006,1,4348.02,4348.02,,0,0,1.0,49,0.0,0.0
CALD50710816535985,1,3504.98,3504.98,,0,0,0.0,197,0.0,0.0
CANM78845732165024,1,267.19,267.19,,0,0,0.0,294,0.0,0.0
CAOD49236036808588,1,4628.3,4628.3,,1,0,1.0,356,0.0,1.0
CAQG70890537799851,1,2666.06,2666.06,,0,0,0.0,402,0.0,0.0
CAWQ72741059157981,1,1188.55,1188.55,,1,0,1.0,204,0.0,1.0
CAYL88287035171994,1,4939.02,4939.02,,0,0,1.0,54,0.0,0.0
CBAN56266688545536,1,4198.67,4198.67,,0,0,0.0,122,0.0,0.0
CBDQ78035869017074,1,3835.66,3835.66,,0,0,1.0,401,0.0,0.0
CBHQ33311297974452,1,2719.79,2719.79,,1,0,1.0,472,0.0,1.0
CBLL83911153202640,1,404.94,404.94,,0,0,1.0,174,0.0,0.0
CBNP07696702589127,1,2912.87,2912.87,,1,0,1.0,142,0.0,1.0
CBTE33558857283463,1,429.48,429.48,,1,0,1.0,237,0.0,1.0
CBVY07231492049930,1,2963.05,2963.05,,1,0,0.0,100,0.0,1.0
CBZF62108308320914,1,1457.68,1457.68,,1,0,1.0,463,0.0,1.0
CCHR85034236220334,1,3907.26,3907.26,,0,0,1.0,439,0.0,0.0
CCJE94300037539892,1,3430.57,3430.57,,1,0,0.0,419,0.0,1.0
CCKE92709930676420,1,4229.58,4229.58,,1,0,1.0,497,0.0,1.0
CCLV67623865826301,1,1057.71,1057.71,,1,0,0.0,58,0.0,1.0
CCMP39645067614611,1,4669.79,4669.79,,0,0,1.0,44,0.0,0.0
CCUR88827032248913,1,2999.58,2999.58,,0,0,0.0,251,0.0,0.0
CCWD20150261554277,1,882.97,882.97,,0,0,0.0,343,0.0,0.0
CCWO45188934773101,1,1309.96,1309.96,,0,0,0.0,475,0.0,0.0
CDCD89098308799333,1,1112.63,1112.63,,1,0,1.0,408,0.0,1.0
CDMA49910042028866,1,1470.37,1470.37,,1,0,1.0,56,0.0,1.0
CDMZ83710307372607,1,496.72,496.72,,0,0,0.0,19,0.0,0.0
CDQE60606821797646,1,4758.46,4758.46,,1,0,1.0,416,0.0,1.0
CDYM27435149286327,1,527.22,527.22,,0,0,0.0,395,0.0,0.0
CEDM69481001123301,1,4084.56,4084.56,,0,0,1.0,92,0.0,0.0
CEGK28889908886081,1,376.37,376.37,,0,0,0.0,496,0.0,0.0
CEHO53028497603967,1,2928.72,2928.72,,0,0,1.0,475,0.0,0.0
CEJD37394912581936,1,1307.57,1307.57,,0,0,1.0,235,0.0,0.0
CEJN76773798890084,1,3423.97,3423.97,,0,0,1.0,312,0.0,0.0
CENW57898260418095,1,883.55,883.55,,0,0,0.0,158,0.0,0.0
CEQK37006448854875,1,4349.96,4349.96,,0,0,0.0,14,0.0,0.0
CEWY97676213545614,1,519.01,519.01,,0,0,1.0,5,0.0,0.0
CFBI71372711759574,1,2898.01,2898.01,,0,0,1.0,117,0.0,0.0
CFCW24987641557213,1,1608.08,1608.08,,0,0,1.0,299,0.0,0.0
CFIA76678619866453,1,4138.47,4138.47,,1,0,1.0,345,0.0,1.0
CFKM77250385616271,1,1175.52,1175.52,,0,0,0.0,498,0.0,0.0
CFQC21263581567102,1,3572.96,3572.96,,0,0,0.0,283,0.0,0.0
CFQQ91694049636508,1,4071.26,4071.26,,0,0,0.0,160,0.0,0.0
CFRM38110502289207,1,3295.37,3295.37,,1,0,1.0,340,0.0,1.0
CFUS57860694096003,1,2786.96,2786.96,,0,0,1.0,107,0.0,0.0
CGKF42816945384554,1,1200.09,1200.09,,0,0,1.0,55,0.0,0.0
CGKT07067151525862,1,4001.52,4001.52,,1,0,1.0,221,0.0,1.0
CGLV71682611147620,1,3400.08,3400.08,,1,0,1.0,112,0.0,1.0
CGQM54966025143580,1,1668.16,1668.16,,0,0,0.0,336,0.0,0.0
CHDU21788881626669,1,1381.42,1381.42,,0,0,1.0,268,0.0,0.0
CHGA58789288022955,1,2935.11,2935.11,,0,0,0.0,464,0.0,0.0
CHHE58196348130043,1,4752.02,4752.02,,0,0,1.0,155,0.0,0.0
CHHK86268503850448,1,3673.13,3673.13,,1,0,1.0,374,0.0,1.0
CHPE42046535217057,1,3781.02,3781.02,,0,0,1.0,102,0.0,0.0
CHXU60421210046879,1,4698.55,4698.55,,0,0,1.0,426,0.0,0.0
CHYQ82582355263733,1,384.76,384.76,,1,0,1.0,448,0.0,1.0
CIBL13186604747338,1,221.61,221.61,,0,0,0.0,350,0.0,0.0
CIFN63275934875535,1,4690.43,4690.43,,1,0,0.0,68,0.0,1.0
CINI67503809541852,1,2057.4,2057.4,,0,0,0.0,201,0.0,0.0
CIUB86332343065874,1,831.87,831.87,,0,0,1.0,105,0.0,0.0
CIXS90941679520279,1,3289.72,3289.72,,0,0,1.0,129,0.0,0.0
CJCJ70123503687156,1,3320.13,3320.13,,0,0,0.0,272,0.0,0.0
CJCV38298790868651,1,2724.87,2724.87,,0,0,0.0,109,0.0,0.0
CJEE74045122858937,1,4257.22,4257.22,,0,0,1.0,13,0.0,0.0
CJGS42074801559720,1,906.08,906.08,,0,0,0.0,218,0.0,0.0
CJJC66611772942067,1,3799.13,3799.13,,0,0,1.0,312,0.0,0.0
CJJZ64197294103675,1,4304.77,4304.77,,0,0,1.0,88,0.0,0.0
CJNJ42143778055922,1,3165.69,3165.69,,0,0,1.0,148,0.0,0.0
CJOM89836391596586,1,3511.97,3511.97,,1,0,1.0,33,0.0,1.0
CJSO74181827151319,1,3585.36,3585.36,,1,0,0.0,41,0.0,1.0
CJSQ38648878873812,1,1084.62,1084.62,,1,0,0.0,465,0.0,1.0
CKCV98545829420340,1,2625.56,2625.56,,0,0,0.0,375,0.0,0.0
CKDK32594795074071,1,3719.56,3719.56,,0,0,1.0,300,0.0,0.0
CKHO35866715544605,1,1697.96,1697.96,,0,0,0.0,365,0.0,0.0
CKOW89937038726217,1,4869.59,4869.59,,0,0,0.0,470,0.0,0.0
CKQU83225702116866,1,1585.34,1585.34,,0,0,0.0,340,0.0,0.0
CKUY21809612492018,1,1112.74,1112.74,,1,0,1.0,187,0.0,1.0
CKVJ96066076647124,1,4129.4,4129.4,,0,0,1.0,92,0.0,0.0
CKWF77115275073613,1,2438.52,2438.52,,0,0,1.0,0,0.0,0.0
CKXI63676213606294,1,1725.06,1725.06,,1,0,0.0,320,0.0,1.0
CKYH86115111627143,1,3762.87,3762.87,,1,0,1.0,151,0.0,1.0
CKZU64952549206441,1,2456.94,2456.94,,1,0,1.0,396,0.0,1.0
CLAL96257197609320,1,2128.61,2128.61,,1,0,0.0,21,0.0,1.0
CLCH40174971364125,1,3565.93,3565.93,,0,0,0.0,274,0.0,0.0
CLGK34660756999449,1,1418.58,1418.58,,0,0,1.0,383,0.0,0.0
CLGT88521789559909,1,2292.92,2292.92,,0,0,0.0,395,0.0,0.0
CLIJ09676242857404,1,51.378,51.378,,0,0,0.0,329,0.0,0.0
CLNJ05873422253861,1,3663.54,3663.54,,0,0,0.0,1,0.0,0.0
CLPE31252423525600,1,2579.3,2579.3,,1,0,1.0,112,0.0,1.0
CLQM94094871882991,1,2883.54,2883.54,,0,0,1.0,217,0.0,0.0
CLRQ90171872970126,1,1191.71,1191.71,,1,0,0.0,38,0.0,1.0
CLSA11250231600402,1,2664.04,2664.04,,0,0,0.0,371,0.0,0.0
CLSC83270004666145,1,1654.35,1654.35,,0,0,1.0,87,0.0,0.0
CLVU89730378581442,1,198.72,198.72,,0,0,0.0,81,0.0,0.0
CLWH20107355831062,1,548.18,548.18,,1,0,1.0,439,0.0,1.0
CLYJ89495053623607,1,1423.65,1423.65,,0,0,0.0,112,0.0,0.0
CMBM03261244337495,1,4138.97,4138.97,,1,0,0.0,393,0.0,1.0
CMBX84781822234494,1,1880.41,1880.41,,1,0,1.0,396,0.0,1.0
CMDV86286974762370,1,1285.94,1285.94,,0,0,0.0,295,0.0,0.0
CMIH03590181810210,1,3987.29,3987.29,,0,0,1.0,312,0.0,0.0
CMKX71417874105663,1,4071.06,4071.06,,0,0,1.0,161,0.0,0.0
CMLO55574863281070,1,2992.23,2992.23,,0,0,1.0,234,0.0,0.0
CMLR12920592294115,1,544.95,544.95,,0,0,1.0,480,0.0,0.0
CMRB80682423997767,1,4111.43,4111.43,,0,0,1.0,412,0.0,0.0
CMTL62859169158209,1,2837.38,2837.38,,0,0,0.0,485,0.0,0.0
CMUU77814564743701,1,1479.68,1479.68,,0,0,0.0,435,0.0,0.0
CMXL18548396607344,1,2513.94,2513.94,,0,0,0.0,23,0.0,0.0
CNAD61995942535253,1,3841.89,3841.89,,0,0,0.0,448,0.0,0.0
CNFL23081973349452,1,4284.86,4284.86,,1,0,1.0,231,0.0,1.0
CNKL14620008888764,1,2298.18,2298.18,,1,0,0.0,411,0.0,1.0
CNKY17680866281372,1,1154.42,1154.42,,0,0,1.0,342,0.0,0.0
CNLS81157913678953,1,1318.59,1318.59,,1,0,0.0,301,0.0,1.0
CNNX22416567386805,1,2344.04,2344.04,,0,0,1.0,18,0.0,0.0
CNPD23046583659980,1,1001.07,1001.07,,0,0,1.0,179,0.0,0.0
CNPZ92127195261718,1,1038.22,1038.22,,1,0,1.0,54,0.0,1.0
CNQA11536096439453,1,1837.47,1837.47,,0,0,1.0,431,0.0,0.0
CNUD19540627890880,1,3704.0,3704.0,,0,0,0.0,189,0.0,0.0
CNVW86318552567678,1,4056.32,4056.32,,0,0,0.0,59,0.0,0.0
CNWN80965119888744,1,4171.37,4171.37,,0,0,1.0,208,0.0,0.0
COAA01889475786218,1,3840.87,3840.87,,1,0,1.0,115,0.0,1.0
COAE85162259364882,1,1508.24,1508.24,,0,0,0.0,456,0.0,0.0
COKA24130078867587,1,3257.39,3257.39,,0,0,0.0,397,0.0,0.0
COLN07302173733970,1,2399.57,2399.57,,0,0,0.0,253,0.0,0.0
COMP37272590635931,1,1722.54,1722.54,,0,0,0.0,331,0.0,0.0
COPR12893323454223,1,1320.26,1320.26,,0,0,0.0,442,0.0,0.0
COXJ56185120540483,1,426.59,426.59,,0,0,0.0,65,0.0,0.0
CPBQ73002102736632,1,4958.134399999999,4958.134399999999,,0,0,1.0,466,0.0,0.0
CPCW71994574051995,1,3369.13,3369.13,,0,0,1.0,286,0.0,0.0
CPPD71699444283963,1,1417.73,1417.73,,0,0,1.0,365,0.0,0.0
CPVJ55537062728167,1,4120.16,4120.16,,0,0,0.0,279,0.0,0.0
CPVR27335021421721,1,3828.35,3828.35,,1,0,1.0,302,0.0,1.0
CPWR92571402503857,1,3306.98,3306.98,,1,0,1.0,74,0.0,1.0
CPYM78738801113052,1,3558.42,3558.42,,0,0,1.0,198,0.0,0.0
CQNW16264560980787,1,4471.18,4471.18,,0,0,1.0,82,0.0,0.0
CQNX48230882958684,1,1728.89,1728.89,,0,0,1.0,328,0.0,0.0
CQPG87758333647704,1,2456.65,2456.65,,1,0,0.0,173,0.0,1.0
CQRU22870021361399,1,3194.41,3194.41,,0,0,0.0,96,0.0,0.0
CQSG01636842633618,1,4102.04,4102.04,,1,0,0.0,391,0.0,1.0
CQTF60555465426836,1,2247.4,2247.4,,0,0,0.0,276,0.0,0.0
CQTT59311699213534,1,3952.91,3952.91,,1,0,1.0,385,0.0,1.0
CQXX46891583365974,1,1011.31,1011.31,,1,0,1.0,316,0.0,1.0
CQYG43740182727955,1,2112.5,2112.5,,1,0,0.0,462,0.0,1.0
CQZQ37606171255075,1,4905.76,4905.76,,0,0,0.0,314,0.0,0.0
CRDS50528589308210,1,675.72,675.72,,0,0,0.0,303,0.0,0.0
CRII09386547192705,1,2322.31,2322.31,,0,0,1.0,204,0.0,0.0
CRKT20630416527261,1,4807.54,4807.54,,0,0,0.0,279,0.0,0.0
CROQ10480283541589,1,580.27,580.27,,1,0,1.0,424,0.0,1.0
CRPR50374361251426,1,2275.03,2275.03,,1,0,0.0,294,0.0,1.0
CRXZ88678950139193,1,178.07,178.07,,0,0,1.0,323,0.0,0.0
CRYP42231858313297,1,1056.61,1056.61,,1,0,1.0,102,0.0,1.0
CSEI67595796337119,1,851.57,851.57,,0,0,1.0,95,0.0,0.0
CSFR34402608358897,1,3922.61,3922.61,,0,0,0.0,143,0.0,0.0
CSFT59099441475376,1,1134.82,1134.82,,0,0,0.0,450,0.0,0.0
CSOG84498121300882,1,1750.13,1750.13,,0,0,0.0,86,0.0,0.0
CSSP67598332617050,1,2206.91,2206.91,,0,0,0.0,366,0.0,0.0
CSVL73009746524834,1,2605.64,2605.64,,0,0,0.0,208,0.0,0.0
CSXB43770296705035,1,2889.24,2889.24,,1,0,1.0,296,0.0,1.0
CTJA66942505562975,1,3763.38,3763.38,,0,0,0.0,152,0.0,0.0
CTME84194474690579,1,2651.43,2651.43,,1,0,0.0,42,0.0,1.0
CTUP12124139369678,1,3215.53,3215.53,,1,0,0.0,37,0.0,1.0
CTZS82477075186210,1,4167.65,4167.65,,0,0,1.0,172,0.0,0.0
CUDJ86005009244928,1,74.52,74.52,,0,0,0.0,252,0.0,0.0
CUDT94136447729118,1,2827.24,2827.24,,1,0,1.0,314,0.0,1.0
CUJX70129839454164,1,3169.27,3169.27,,0,0,0.0,314,0.0,0.0
CUKM63979255116436,1,55.7,55.7,,0,0,1.0,461,0.0,0.0
CUPR51385445770299,1,3020.61,3020.61,,1,0,0.0,395,0.0,1.0
CUQX98566430165562,1,2744.04,2744.04,,0,0,1.0,178,0.0,0.0
CUSG53910389166770,1,2734.03,2734.03,,1,0,1.0,138,0.0,1.0
CUWR12923613912377,1,2717.44,2717.44,,0,0,0.0,95,0.0,0.0
CUXW91277615180784,1,343.63,343.63,,0,0,1.0,202,0.0,0.0
CVGN43962197640393,1,1760.45,1760.45,,0,0,1.0,194,0.0,0.0
CVGT50016809414915,1,1251.4,1251.4,,0,0,0.0,122,0.0,0.0
CVIZ80681065950363,1,2144.4,2144.4,,0,0,0.0,427,0.0,0.0
CVKR46687930302853,1,455.22,455.22,,0,0,0.0,378,0.0,0.0
CVRE06820481093054,1,4447.99,4447.99,,0,0,1.0,467,0.0,0.0
CVVK28572562926933,1,4361.47,4361.47,,0,0,0.0,469,0.0,0.0
CVYC03565942992023,1,3826.96,3826.96,,1,0,0.0,462,0.0,1.0
CVZS79912306553351,1,2587.26,2587.26,,1,0,1.0,488,0.0,1.0
CVZS91981775512944,1,3327.21,3327.21,,0,0,1.0,227,0.0,0.0
CVZW75040937011859,1,2990.94,2990.94,,1,0,1.0,315,0.0,1.0
CWAO19129433702657,1,3809.67,3809.67,,0,0,1.0,155,0.0,0.0
CWIF62037087821160,1,2044.92,2044.92,,0,0,0.0,363,0.0,0.0
CWKC75079631324049,1,224.97,224.97,,0,0,1.0,88,0.0,0.0
CWMU20172951266086,1,2640.94,2640.94,,1,0,1.0,200,0.0,1.0
CWTC39683902829767,1,4580.08,4580.08,,0,0,0.0,44,0.0,0.0
CWUR05763101089654,1,445.21,445.21,,0,0,0.0,496,0.0,0.0
CWWH11265974603023,1,4644.19,4644.19,,0,0,0.0,198,0.0,0.0
CWWH25179044708560,1,1627.22,1627.22,,0,0,1.0,76,0.0,0.0
CXAM00308597370612,1,3505.37,3505.37,,0,0,0.0,27,0.0,0.0
CXDF59822189870162,1,2456.57,2456.57,,1,0,1.0,362,0.0,1.0
CXIK57953723766041,1,1767.71,1767.71,,1,0,0.0,5,0.0,1.0
CXIT80084755577343,1,1944.96,1944.96,,1,0,0.0,251,0.0,1.0
CXNP30953267084886,1,3029.11,3029.11,,1,0,0.0,156,0.0,1.0
CYAM27153123455068,1,4416.12,4416.12,,0,0,0.0,149,0.0,0.0
CYGQ70554405475532,1,2735.34,2735.34,,0,0,0.0,214,0.0,0.0
CYIH90705473601579,1,4567.87,4567.87,,1,0,0.0,284,0.0,1.0
CYIM96136077272045,1,3564.99,3564.99,,0,0,1.0,356,0.0,0.0
CYLE21815958812368,1,3346.76,3346.76,,0,0,0.0,330,0.0,0.0
CYNR07328197507721,1,51.378,51.378,,1,0,1.0,406,0.0,1.0
CYNU95152234508960,1,4244.98,4244.98,,0,0,1.0,190,0.0,0.0
CYSA67736852374761,1,655.99,655.99,,0,0,0.0,58,0.0,0.0
CZLK96743338496552,1,1981.85,1981.85,,1,0,0.0,179,0.0,1.0
CZRM96561308761238,1,4304.21,4304.21,,0,0,0.0,89,0.0,0.0
CZSZ01722240507648,1,3348.95,3348.95,,0,0,1.0,42,0.0,0.0
CZTB01128401723446,1,2565.75,2565.75,,1,0,1.0,465,0.0,1.0
CZXS45236219036165,1,592.67,592.67,,0,0,0.0,323,0.0,0.0
CZYR75705320936130,1,664.25,664.25,,1,0,1.0,216,0.0,1.0
DADQ18896991329357,1,4264.87,4264.87,,1,0,1.0,39,0.0,1.0
DAQK37007001022212,1,4772.49,4772.49,,0,0,1.0,49,0.0,0.0
DAUI06331476730091,1,1599.15,1599.15,,0,0,0.0,252,0.0,0.0
DAXV23873518664774,1,4335.57,4335.57,,1,0,1.0,274,0.0,1.0
DAZE13125129311005,1,3804.21,3804.21,,0,0,0.0,359,0.0,0.0
DAZM76987101494116,1,88.36,88.36,,1,0,1.0,343,0.0,1.0
DBAE60772143486965,1,4213.44,4213.44,,0,0,1.0,303,0.0,0.0
DBCB74520500991197,1,1616.54,1616.54,,0,0,0.0,106,0.0,0.0
DBDA23200186766100,1,3483.29,3483.29,,1,0,0.0,454,0.0,1.0
DBMY26844187768961,1,1935.9,1935.9,,0,0,0.0,64,0.0,0.0
DBNO44499890716778,1,312.89,312.89,,0,0,1.0,495,0.0,0.0
DBSS96412495688191,1,2777.66,2777.66,,0,0,0.0,188,0.0,0.0
DBTB74447939117174,1,4392.61,4392.61,,1,0,1.0,107,0.0,1.0
DCCY20272216317419,1,673.75,673.75,,1,0,0.0,412,0.0,1.0
DCGV91222761584251,1,2496.36,2496.36,,0,0,0.0,56,0.0,0.0
DCKB10162600802658,1,4153.21,4153.21,,0,0,0.0,57,0.0,0.0
DCMM73290457598875,1,1432.21,1432.21,,1,0,0.0,132,0.0,1.0
DCOZ16535955394506,1,625.56,625.56,,0,0,1.0,24,0.0,0.0
DCQS39406557820190,1,3271.61,3271.61,,0,0,1.0,47,0.0,0.0
DCRN98142185929300,1,4735.16,4735.16,,0,0,0.0,347,0.0,0.0
DCTX45720555321685,1,3487.5,3487.5,,0,0,0.0,194,0.0,0.0
DCYQ97248187063378,1,2306.3,2306.3,,1,0,1.0,14,0.0,1.0
DDFA05655530407439,1,1814.3,1814.3,,1,0,1.0,281,0.0,1.0
DDKR48580526321196,1,3783.43,3783.43,,0,0,1.0,437,0.0,0.0
DDMM12201907258733,1,3033.01,3033.01,,0,0,1.0,474,0.0,0.0
DDPB40478737480521,1,903.55,903.55,,0,0,1.0,367,0.0,0.0
DDSK69646077359569,1,3249.56,3249.56,,1,0,0.0,301,0.0,1.0
DDYE91974269411172,1,4111.01,4111.01,,1,0,1.0,138,0.0,1.0
DECP81704232758881,1,1575.85,1575.85,,1,0,1.0,186,0.0,1.0
DECQ40766739049078,1,1575.92,1575.92,,1,0,0.0,187,0.0,1.0
DECY91442381454032,1,1120.42,1120.42,,0,0,1.0,451,0.0,0.0
DEDU76208012893482,1,3127.04,3127.04,,1,0,1.0,393,0.0,1.0
DEFD50014188421630,1,4958.134399999999,4958.134399999999,,0,0,0.0,346,0.0,0.0
DEHP63177495421062,1,3536.24,3536.24,,1,0,0.0,488,0.0,1.0
DEKW83799005366933,1,3816.77,3816.77,,0,0,1.0,251,0.0,0.0
DEMB22132176720191,1,1571.82,1571.82,,0,0,1.0,240,0.0,0.0
DEMN30596832823317,1,3057.39,3057.39,,1,0,1.0,293,0.0,1.0
DENI56967570571715,1,2123.93,2123.93,,0,0,1.0,351,0.0,0.0
DENT94520641910616,1,4548.96,4548.96,,0,0,1.0,73,0.0,0.0
DESZ26625478009580,1,1040.35,1040.35,,1,0,0.0,152,0.0,1.0
DEWH56316766027168,1,1297.81,1297.81,,0,0,0.0,275,0.0,0.0
DEWV59836207498849,1,3684.41,3684.41,,1,0,1.0,304,0.0,1.0
DEYD37565896359570,1,1753.05,1753.05,,1,0,0.0,169,0.0,1.0
DEYS47299263370095,1,1832.79,1832.79,,0,0,0.0,470,0.0,0.0
DEYZ42114086825095,1,1929.05,1929.05,,0,0,0.0,324,0.0,0.0
DFCY80822679909666,1,696.3,696.3,,0,0,1.0,144,0.0,0.0
DFDD89462311665563,1,1498.07,1498.07,,0,0,1.0,267,0.0,0.0
DFGN46285069672064,1,889.3,889.3,,1,0,0.0,296,0.0,1.0
DFGU01674302120663,1,895.35,895.35,,0,0,0.0,254,0.0,0.0
DFKW92833971785681,1,3027.45,3027.45,,1,0,1.0,463,0.0,1.0
DFNT62505073249139,1,51.378,51.378,,0,0,0.0,499,0.0,0.0
DFQM50384101959922,1,3469.16,3469.16,,0,0,0.0,423,0.0,0.0
DFQO50826703909738,1,4662.25,4662.25,,0,0,1.0,251,0.0,0.0
DFYL80443065772112,1,2752.75,2752.75,,1,0,1.0,342,0.0,1.0
DGCC58250843421121,1,1201.61,1201.61,,1,0,0.0,73,0.0,1.0
DGCG51830258534658,1,2609.65,2609.65,,1,0,0.0,438,0.0,1.0
DHAL97253324970730,1,1926.39,1926.39,,0,0,0.0,317,0.0,0.0
DHDA98624531157182,1,3107.55,3107.55,,0,0,0.0,189,0.0,0.0
DHIE75576729911549,1,1525.3,1525.3,,1,0,1.0,113,0.0,1.0
DHII96895092918489,1,4300.51,4300.51,,0,0,1.0,361,0.0,0.0
DHJI38998278020586,1,1850.79,1850.79,,0,0,0.0,149,0.0,0.0
DHNT64804073730415,1,1470.75,1470.75,,0,0,0.0,33,0.0,0.0
DHOD18425476818268,1,1328.08,1328.08,,1,0,1.0,25,0.0,1.0
DHOX31295048881987,1,433.11,433.11,,0,0,1.0,68,0.0,0.0
DHPP97309514607372,1,3941.51,3941.51,,1,0,1.0,257,0.0,1.0
DHPY75342459125368,1,2977.98,2977.98,,0,0,0.0,120,0.0,0.0
DHRH50712455312900,1,4041.96,4041.96,,0,0,1.0,77,0.0,0.0
DHUH75214554472270,1,928.48,928.48,,0,0,1.0,433,0.0,0.0
DHWA90915386028262,1,3965.7,3965.7,,0,0,1.0,280,0.0,0.0
DHWW61700048541234,1,1492.06,1492.06,,0,0,0.0,322,0.0,0.0
DHYN99754839377727,1,1923.24,1923.24,,0,0,0.0,356,0.0,0.0
DIAV88779515699229,1,2860.99,2860.99,,0,0,1.0,241,0.0,0.0
DIQH51560951427702,1,1032.89,1032.89,,1,0,0.0,367,0.0,1.0
DISY09671080045872,1,3465.38,3465.38,,0,0,0.0,23,0.0,0.0
DITX89216850989479,1,4472.11,4472.11,,1,0,0.0,197,0.0,1.0
DIUG51200451582843,1,4310.76,4310.76,,0,0,0.0,280,0.0,0.0
DIWZ97887953120409,1,1696.11,1696.11,,0,0,1.0,251,0.0,0.0
DJAY84993231234266,1,641.59,641.59,,0,0,0.0,393,0.0,0.0
DJPH59468953742525,1,3543.29,3543.29,,0,0,0.0,411,0.0,0.0
DJSW87037844576763,1,4393.99,4393.99,,0,0,0.0,192,0.0,0.0
