Account_Number,last_txn_date,frequency,monetary,avg_monetary,customer_age,customer_income,account_balance,recency_days,txn_count,total_spend,avg_spend,std_spend,failed_txn_count,online_txn_count,Discount_Applied_mean,Loyalty_Points_Earned_sum,online_txn_ratio,failed_txn_ratio,loan_amount,loan_term,loan_purpose,risk_score,default_flag
ATKH85574216435990,2023-02-22 10:49:14,1,4713.67,4713.67,28,122792.67,6125.02,698,1,4713.67,4713.67,,1,0,1.0,96,0.0,1.0,1625557,12,Business,0.11528383318810811,1
ATOD84679087737316,2024-08-05 01:17:04,1,1830.24,1830.24,44,35840.03,17351.92,168,1,1830.24,1830.24,,0,0,0.0,140,0.0,0.0,2111083,36,Home,0.5022383255832139,0
ATOI61917798768299,2023-11-03 06:27:33,1,4321.0,4321.0,23,88402.49,4371.82,444,1,4321.0,4321.0,,0,0,1.0,351,0.0,0.0,250235,24,Business,0.02182910163110751,0
ATQQ22092521094235,2023-08-17 07:41:44,1,4743.75,4743.75,25,126133.47,4771.02,522,1,4743.75,4743.75,,1,0,1.0,226,0.0,1.0,2173091,12,Home,0.1494719795117725,0
ATTL75681134315329,2023-06-09 00:40:30,1,4448.71,4448.71,56,43895.37,3078.42,591,1,4448.71,4448.71,,1,0,1.0,381,0.0,1.0,2059021,60,Education,0.4037510602294207,1
ATWL22426537932219,2023-11-20 09:11:28,1,2656.61,2656.61,43,124719.24,7160.12,427,1,2656.61,2656.61,,1,0,1.0,139,0.0,1.0,1251482,12,Home,0.08783389859733705,0
ATWQ05877155590627,2023-11-27 20:12:35,1,3802.28,3802.28,45,23583.89,17932.98,419,1,3802.28,3802.28,,0,0,1.0,384,0.0,0.0,592335,60,Vehicle,0.2127602361508895,0
ATYO90963515911753,2025-01-17 02:04:03,1,603.97,603.97,58,97158.62,1605.28,3,1,603.97,603.97,,1,0,1.0,352,0.0,1.0,125766,48,Business,0.008810081332953381,0
AUFS02769990450820,2023-04-23 11:30:47,1,51.378,51.378,35,24040.32,18236.13,638,1,51.378,51.378,,0,0,1.0,49,0.0,0.0,1751240,60,Home,0.6216890961604883,0
AUJT29328507196129,2024-03-03 06:26:16,1,4175.64,4175.64,69,81713.41,10678.89,323,1,4175.64,4175.64,,0,0,0.0,465,0.0,0.0,1034346,60,Business,0.10602999871795396,0
AUPX15116966672521,2024-08-09 22:45:53,1,3410.14,3410.14,67,63463.46,7870.02,163,1,3410.14,3410.14,,1,0,0.0,159,0.0,1.0,1553165,60,Vehicle,0.21154331580555327,0
AUPY37676497378053,2024-02-23 01:17:25,1,2370.23,2370.23,66,112996.65,14843.82,332,1,2370.23,2370.23,,0,0,0.0,20,0.0,0.0,2285000,36,Home,0.17083430693359508,0
AURJ86711724985963,2024-08-17 18:09:13,1,4233.17,4233.17,33,49907.72,12511.66,155,1,4233.17,4233.17,,0,0,0.0,219,0.0,0.0,177948,60,Home,0.028125393884859025,0
AURW42296651444865,2023-02-03 01:09:36,1,4020.46,4020.46,44,104618.29,10856.96,717,1,4020.46,4020.46,,0,0,1.0,243,0.0,0.0,1677880,24,Vehicle,0.13498870382313777,0
AVEG24412336132850,2024-05-07 09:13:03,1,998.19,998.19,65,143043.22,18439.63,258,1,998.19,998.19,,0,0,1.0,228,0.0,0.0,452690,24,Vehicle,0.02469151359290145,0
AVGS66203858864078,2023-02-02 08:05:41,1,2715.26,2715.26,69,54269.57,11126.77,718,1,2715.26,2715.26,,0,0,0.0,375,0.0,0.0,549046,12,Vehicle,0.08425691174286527,0
AVMD43563108232111,2023-03-13 23:41:09,1,534.1,534.1,31,101142.5,9444.49,678,1,534.1,534.1,,0,0,0.0,440,0.0,0.0,71959,36,Business,0.003672423963360262,0
AVMG26739206042942,2024-08-08 22:33:57,1,2289.32,2289.32,18,43131.68,3925.1,164,1,2289.32,2289.32,,0,0,0.0,484,0.0,0.0,1848792,12,Vehicle,0.36482270311013015,0
AVXW85578002443236,2024-03-04 06:12:34,1,375.04,375.04,66,54474.24,3679.28,322,1,375.04,375.04,,0,0,0.0,314,0.0,0.0,2004109,24,Business,0.3127850122471194,0
AVZK75997539291881,2024-11-25 15:43:27,1,656.22,656.22,22,50198.05,15236.53,55,1,656.22,656.22,,0,0,1.0,151,0.0,0.0,1888756,24,Education,0.3182816164153968,1
AWBG27303248274635,2024-10-12 18:19:45,1,2629.76,2629.76,46,37234.34,10731.18,99,1,2629.76,2629.76,,0,0,1.0,166,0.0,0.0,278576,48,Home,0.06167758957471343,0
AWCD92360376811872,2023-05-09 23:17:58,1,3519.18,3519.18,57,21273.8512,18586.4,621,1,3519.18,3519.18,,0,0,1.0,306,0.0,0.0,2312990,60,Home,0.9290762823647161,1
AWOG55278451271053,2024-04-01 16:12:25,1,754.7,754.7,57,116219.53,10559.73,293,1,754.7,754.7,,0,0,1.0,270,0.0,0.0,1434250,24,Personal,0.10331141206859641,0
AXBE58565337773031,2023-09-23 13:39:37,1,2503.81,2503.81,64,94453.1,11353.16,484,1,2503.81,2503.81,,1,0,1.0,328,0.0,1.0,111087,12,Education,0.01193738730301709,0
AXFS27640547398622,2023-03-01 02:40:58,1,4727.35,4727.35,69,113202.35,4677.75,691,1,4727.35,4727.35,,0,0,1.0,167,0.0,0.0,1063343,12,Vehicle,0.07805702598642007,0
AXJU43183436953102,2024-04-16 10:41:14,1,2465.66,2465.66,52,89196.0,5103.35,279,1,2465.66,2465.66,,0,0,0.0,310,0.0,0.0,2132263,60,Vehicle,0.20239371244950632,0
AXMG24051026583879,2023-06-03 08:49:50,1,223.81,223.81,63,87307.28,8687.46,597,1,223.81,223.81,,1,0,0.0,298,0.0,1.0,2265603,60,Education,0.2241936335706466,0
AXPS74076856449255,2023-02-09 23:37:19,1,3454.26,3454.26,66,25134.0,14183.86,710,1,3454.26,3454.26,,1,0,0.0,95,0.0,1.0,1546176,48,Vehicle,0.5289151199619331,1
AXYS33732608082872,2023-09-24 08:02:35,1,750.34,750.34,68,141134.23,3897.14,484,1,750.34,750.34,,0,0,1.0,188,0.0,0.0,1936013,36,Personal,0.1151066085203667,0
AYCA26557647566573,2023-01-21 09:37:01,1,748.74,748.74,23,107678.78,2545.79,730,1,748.74,748.74,,1,0,1.0,341,0.0,1.0,489792,12,Business,0.040832721517568775,0
AYEE37799450549522,2023-08-22 14:53:27,1,3048.98,3048.98,22,53460.47,11434.05,516,1,3048.98,3048.98,,0,0,1.0,500,0.0,0.0,89353,60,Home,0.011896759627392709,0
AYEU61186801093609,2024-12-12 01:31:48,1,2871.74,2871.74,46,129852.89,16060.05,39,1,2871.74,2871.74,,0,0,0.0,19,0.0,0.0,2340227,12,Education,0.14956023502299687,0
AYFO41485726029254,2023-07-01 15:41:31,1,1132.31,1132.31,60,113125.24,3789.87,568,1,1132.31,1132.31,,0,0,0.0,206,0.0,0.0,115318,60,Home,0.006310657532012449,0
AYLF77035476630779,2024-04-05 19:03:27,1,4790.37,4790.37,62,74035.66,14808.13,289,1,4790.37,4790.37,,0,0,1.0,67,0.0,0.0,815313,24,Business,0.091929142635158,0
AYNY25873608055822,2024-06-05 19:04:38,1,4290.51,4290.51,62,43429.67,8761.31,228,1,4290.51,4290.51,,1,0,0.0,68,0.0,1.0,1581266,12,Education,0.31380986276328293,0
AYPH82322583376223,2024-06-10 04:53:38,1,4032.02,4032.02,46,21276.13,13504.98,224,1,4032.02,4032.02,,1,0,1.0,147,0.0,1.0,466880,24,Business,0.1898649393684249,0
AYQP53589832435951,2023-03-22 16:36:17,1,1145.95,1145.95,18,111486.74,3086.85,669,1,1145.95,1145.95,,0,0,1.0,379,0.0,0.0,820746,12,Vehicle,0.06065171310138317,0
AYRO70152424431029,2024-08-19 06:48:38,1,856.71,856.71,28,40092.13,7029.89,154,1,856.71,856.71,,0,0,1.0,38,0.0,0.0,863168,36,Vehicle,0.18203613846844277,0
AYTB07121024234473,2023-03-08 04:46:44,1,665.14,665.14,46,148589.88799999998,13615.49,684,1,665.14,665.14,,1,0,0.0,112,0.0,1.0,275281,48,Vehicle,0.017733715508564944,0
AYZM40646278866380,2024-10-01 00:52:49,1,3436.83,3436.83,43,139749.25,9668.45,111,1,3436.83,3436.83,,0,0,0.0,375,0.0,0.0,1450804,24,Business,0.08652379334135755,0
AZAT66270266045095,2024-07-04 15:23:00,1,4542.52,4542.52,35,48814.76,1802.21,199,1,4542.52,4542.52,,0,0,1.0,108,0.0,0.0,1530415,60,Business,0.26618822545088555,0
AZFQ81520895217680,2023-07-21 05:13:51,1,3854.98,3854.98,47,73918.96,15725.17,549,1,3854.98,3854.98,,0,0,1.0,227,0.0,0.0,319536,36,Business,0.03461354149333262,0
AZGF88894897894172,2024-02-23 08:53:30,1,1271.9,1271.9,18,114495.16,11490.02,332,1,1271.9,1271.9,,1,0,1.0,58,0.0,1.0,2464976,12,Home,0.18631857150531925,0
AZHF31248914274258,2024-05-10 23:40:50,1,3127.54,3127.54,65,124000.27,14135.11,254,1,3127.54,3127.54,,0,0,0.0,407,0.0,0.0,1356002,24,Business,0.09127027216206918,0
AZPO31231555057052,2023-05-25 06:23:28,1,4057.99,4057.99,66,70729.86,8899.73,606,1,4057.99,4057.99,,1,0,0.0,276,0.0,1.0,227789,12,Vehicle,0.029453718265079334,0
AZSG40991650811364,2023-02-18 06:31:34,1,2347.73,2347.73,66,126504.42,8696.0,702,1,2347.73,2347.73,,1,0,0.0,111,0.0,1.0,1611729,12,Personal,0.11101938725819688,0
AZSQ31818034307148,2023-12-24 22:29:41,1,2191.38,2191.38,21,66473.39,10459.37,392,1,2191.38,2191.38,,0,0,0.0,477,0.0,0.0,887291,12,Business,0.11194015937312249,0
AZVF27982579988359,2023-06-20 15:26:02,1,4958.134399999999,4958.134399999999,39,63462.8,10786.4,579,1,4958.134399999999,4958.134399999999,,0,0,1.0,243,0.0,0.0,2272809,48,Personal,0.3044169619102761,0
AZVP55154526075699,2023-08-14 16:09:23,1,3584.43,3584.43,70,106470.23,1990.84,524,1,3584.43,3584.43,,0,0,0.0,402,0.0,0.0,1333743,48,Vehicle,0.10490529879243533,0
AZWK50800509083069,2024-11-06 22:34:47,1,3058.49,3058.49,53,86246.96,10066.2,74,1,3058.49,3058.49,,0,0,0.0,381,0.0,0.0,731669,60,Business,0.06949955143486611,0
AZWU55456515414238,2023-03-22 07:42:36,1,147.71,147.71,49,82394.43,12620.2,670,1,147.71,147.71,,0,0,0.0,105,0.0,0.0,1169043,24,Home,0.11914012307736725,0
AZZM97775323863773,2024-11-24 20:59:47,1,1326.28,1326.28,69,99119.66,9690.73,56,1,1326.28,1326.28,,0,0,0.0,192,0.0,0.0,2256903,36,Home,0.19104346718769685,1
BAFP63272237369504,2023-07-22 11:23:01,1,2601.2,2601.2,53,111104.0,11654.62,548,1,2601.2,2601.2,,1,0,0.0,458,0.0,1.0,1479626,36,Personal,0.11596283414021209,0
BAIA47692105336514,2024-07-25 23:40:12,1,1193.83,1193.83,39,77233.55,13260.2,178,1,1193.83,1193.83,,0,0,0.0,38,0.0,0.0,1791093,36,Home,0.19626945085354383,0
BAIC81366206661020,2024-02-12 15:35:48,1,4040.16,4040.16,68,136127.74,19320.51,342,1,4040.16,4040.16,,1,0,1.0,215,0.0,1.0,2068163,12,Home,0.13203053585539734,0
BARX14528606892174,2025-01-17 12:50:24,1,3186.28,3186.28,21,140807.04,9185.41,2,1,3186.28,3186.28,,0,0,0.0,107,0.0,0.0,156081,48,Home,0.002885230230327358,0
BAWF55693186062314,2023-12-06 10:48:17,1,1309.23,1309.23,34,122405.53,16046.6,411,1,1309.23,1309.23,,0,0,1.0,450,0.0,0.0,1711909,24,Vehicle,0.11740286222901494,0
BAXP70990317211359,2023-05-17 21:16:15,1,1117.34,1117.34,43,44146.05,4216.92,613,1,1117.34,1117.34,,1,0,0.0,163,0.0,1.0,160078,12,Home,0.032928132460667205,0
BBAL21410707163485,2024-06-09 02:59:31,1,2077.35,2077.35,50,29393.18,18675.28,225,1,2077.35,2077.35,,0,0,0.0,292,0.0,0.0,1965631,48,Education,0.5705258708327077,0
BBFG02865505224114,2023-04-20 07:51:09,1,4297.41,4297.41,32,84641.25,3142.24,641,1,4297.41,4297.41,,1,0,0.0,264,0.0,1.0,2169823,48,Business,0.22150125310509916,0
BBIY87978889753585,2024-03-17 07:42:01,1,1331.0,1331.0,24,138496.23,17253.49,309,1,1331.0,1331.0,,1,0,1.0,312,0.0,1.0,1516976,24,Home,0.09570611047503555,0
BBKI31222649232724,2024-05-26 01:10:42,1,2554.51,2554.51,38,143579.95,17831.8,239,1,2554.51,2554.51,,0,0,1.0,311,0.0,0.0,1454104,24,Home,0.08434763176508628,0
BBLN28443290811609,2025-01-05 10:31:29,1,2695.4,2695.4,38,124130.61,2497.78,15,1,2695.4,2695.4,,0,0,0.0,312,0.0,0.0,2058187,24,Home,0.13606875207019342,0
BBMZ72466390321430,2023-07-30 05:05:09,1,658.18,658.18,22,58651.82,11998.25,540,1,658.18,658.18,,1,0,0.0,291,0.0,1.0,1709066,12,Education,0.2515186251971045,1
BBNH64704870428048,2023-12-22 09:35:23,1,810.43,810.43,35,76133.0,6607.0,395,1,810.43,810.43,,0,0,1.0,203,0.0,0.0,2198815,60,Home,0.24502560321448852,1
BBSF82103887815141,2023-08-30 11:54:29,1,2697.09,2697.09,42,48190.62,6520.0,509,1,2697.09,2697.09,,1,0,1.0,41,0.0,1.0,361955,24,Home,0.06621216927123107,0
BBSH21956932050650,2023-10-11 19:10:09,1,4594.25,4594.25,56,29943.88,3109.85,466,1,4594.25,4594.25,,0,0,0.0,483,0.0,0.0,2259699,60,Business,0.6441287080204258,1
BBTF99695280707718,2024-09-28 01:13:09,1,4176.35,4176.35,55,89613.1,14369.27,114,1,4176.35,4176.35,,1,0,1.0,106,0.0,1.0,960681,12,Education,0.09371051154800912,0
BBZI62776572565920,2023-03-25 17:27:45,1,3377.69,3377.69,32,66560.92,15930.12,666,1,3377.69,3377.69,,0,0,1.0,254,0.0,0.0,1657618,60,Education,0.2109470717848648,0
BCKH03044077811096,2023-05-09 10:14:37,1,3432.06,3432.06,45,134744.59,931.16,622,1,3432.06,3432.06,,0,0,1.0,425,0.0,0.0,192483,36,Home,0.009815944200911956,0
BCKI38578180779491,2023-08-11 02:25:52,1,1168.82,1168.82,64,77331.48,13165.85,528,1,1168.82,1168.82,,0,0,1.0,8,0.0,0.0,2083350,60,Education,0.22839795278908706,0
BCKZ71171321940247,2023-08-04 06:31:06,1,2658.18,2658.18,57,138065.05,4756.3,535,1,2658.18,2658.18,,0,0,0.0,299,0.0,0.0,2361987,24,Personal,0.1441538047658125,0
BCNU09706704302419,2024-02-22 01:42:48,1,3067.13,3067.13,19,41835.0,17047.84,333,1,3067.13,3067.13,,0,0,1.0,402,0.0,0.0,451896,12,Education,0.09012404096333074,0
BCPX01175556774735,2024-04-19 12:47:35,1,1346.47,1346.47,18,99914.13,16191.02,275,1,1346.47,1346.47,,0,0,0.0,470,0.0,0.0,2232048,24,Education,0.18897927743181914,0
BCRP36376274208600,2024-01-15 13:28:55,1,4852.83,4852.83,44,84850.61,5781.15,370,1,4852.83,4852.83,,0,0,0.0,133,0.0,0.0,527095,36,Education,0.05080033652794187,0
BCSG63395975778977,2024-07-15 13:34:35,1,759.92,759.92,43,65064.49,4129.91,188,1,759.92,759.92,,0,0,1.0,149,0.0,0.0,121295,24,Vehicle,0.013549044106705444,0
BCVJ10488206456200,2023-05-30 15:46:25,1,3004.73,3004.73,45,23484.05,1956.65,600,1,3004.73,3004.73,,0,0,1.0,364,0.0,0.0,793974,24,Vehicle,0.2872378642942987,0
BCWJ10082592306511,2023-04-08 15:12:50,1,2863.43,2863.43,54,105749.75,6128.84,652,1,2863.43,2863.43,,0,0,0.0,15,0.0,0.0,937121,24,Vehicle,0.07350223412015369,0
BCZB89810723227478,2023-05-25 22:27:30,1,821.75,821.75,58,85270.49,19189.42,605,1,821.75,821.75,,0,0,0.0,77,0.0,0.0,1106731,48,Education,0.1087790065534333,0
BDIL84081144157281,2024-11-10 15:50:44,1,1428.22,1428.22,42,123804.5,4606.06,70,1,1428.22,1428.22,,0,0,0.0,384,0.0,0.0,875816,36,Personal,0.05723531587738183,0
BDLM53995211542401,2025-01-15 03:23:19,1,568.15,568.15,51,63934.01,3153.95,5,1,568.15,568.15,,1,0,1.0,330,0.0,1.0,424705,24,Education,0.054729384739163105,1
BDXI07983400771601,2023-04-09 00:09:52,1,3238.62,3238.62,18,98093.5,10610.57,652,1,3238.62,3238.62,,0,0,1.0,303,0.0,0.0,1906926,24,Home,0.1641343961221686,0
BDZC54033596900705,2024-05-30 04:01:16,1,4957.36,4957.36,64,34824.17,7471.98,235,1,4957.36,4957.36,,1,0,1.0,404,0.0,1.0,1708845,24,Personal,0.422282132938913,0
BEDB91626969672783,2024-01-26 17:56:12,1,3819.03,3819.03,19,101232.58,7150.74,359,1,3819.03,3819.03,,0,0,1.0,436,0.0,0.0,2076793,12,Vehicle,0.17334644928765564,0
BEDL16758646339534,2023-11-28 20:35:46,1,1522.66,1522.66,19,107908.92,11174.53,418,1,1522.66,1522.66,,1,0,0.0,195,0.0,1.0,604594,48,Business,0.04986474911740768,0
BELY89632174357483,2024-08-21 09:37:06,1,4457.67,4457.67,52,59546.88,19332.85,152,1,4457.67,4457.67,,1,0,1.0,191,0.0,1.0,197718,12,Personal,0.030308933498757126,0
BESI55469726142448,2023-03-17 13:53:34,1,677.06,677.06,34,122596.33,17398.83,674,1,677.06,677.06,,0,0,0.0,358,0.0,0.0,695263,48,Vehicle,0.04616636122433602,0
BETA90463766046558,2023-11-26 00:16:54,1,2432.52,2432.52,33,116853.09,17117.39,421,1,2432.52,2432.52,,0,0,1.0,101,0.0,0.0,2254664,24,Personal,0.1628921471761178,1
BEWJ50632705241694,2023-04-25 06:57:30,1,4226.88,4226.88,63,49819.19,1949.56,636,1,4226.88,4226.88,,0,0,1.0,350,0.0,0.0,197443,36,Personal,0.03153236765529455,0
BFDF91823637251129,2024-02-28 07:02:34,1,2550.07,2550.07,27,102212.89,3694.6,327,1,2550.07,2550.07,,0,0,0.0,266,0.0,0.0,1569163,60,Education,0.12910938683766118,0
BFED49161019953210,2024-09-03 02:52:09,1,3653.82,3653.82,18,68505.38,15796.47,139,1,3653.82,3653.82,,0,0,1.0,458,0.0,0.0,423616,60,Home,0.05055732441865893,0
BFFY15439044890932,2023-11-18 10:47:06,1,51.378,51.378,68,29546.17,18786.84,429,1,51.378,51.378,,0,0,1.0,278,0.0,0.0,736976,24,Business,0.21128084939921235,1
BFGG68287808970794,2023-07-22 00:27:56,1,1567.92,1567.92,43,142628.42,2476.89,548,1,1567.92,1567.92,,0,0,0.0,84,0.0,0.0,1464447,12,Vehicle,0.08554782671017662,0
BFIJ64423598648409,2023-05-07 03:15:23,1,1463.46,1463.46,29,122709.6,13388.22,624,1,1463.46,1463.46,,1,0,1.0,283,0.0,1.0,167796,36,Personal,0.013576579354795289,0
BFLW88551088921710,2023-11-25 12:59:49,1,1716.95,1716.95,42,78638.43,19543.79,421,1,1716.95,1716.95,,1,0,0.0,282,0.0,1.0,1291082,48,Business,0.14252661886341728,0
BFXC24582470807092,2023-04-18 20:23:46,1,1002.38,1002.38,68,135858.9,13852.85,642,1,1002.38,1002.38,,0,0,0.0,381,0.0,0.0,1040198,24,Personal,0.06317618050013843,0
BFZR79826225557419,2023-05-19 19:44:02,1,1978.59,1978.59,62,46284.0,8446.47,611,1,1978.59,1978.59,,0,0,0.0,204,0.0,0.0,748376,36,Home,0.13611030193219834,0
BGCM13177905340388,2024-10-03 19:35:47,1,4958.134399999999,4958.134399999999,25,28303.94,15674.42,108,1,4958.134399999999,4958.134399999999,,0,0,1.0,291,0.0,0.0,2416696,36,Business,0.7291119030172304,1
BGCV06664651847887,2024-06-08 19:51:34,1,389.96,389.96,58,87674.36,8940.45,225,1,389.96,389.96,,0,0,0.0,48,0.0,0.0,748002,48,Vehicle,0.07067391851317234,1
BGDR27369219167710,2023-06-19 00:22:53,1,3842.46,3842.46,53,144521.88,14373.67,581,1,3842.46,3842.46,,0,0,0.0,413,0.0,0.0,1638015,36,Personal,0.09468511396833901,0
BGQZ39427134247064,2024-12-15 05:39:18,1,4000.5,4000.5,65,110824.41,4863.66,36,1,4000.5,4000.5,,0,0,1.0,145,0.0,0.0,1629159,12,Home,0.12095676129099814,0
BGSP10104433050980,2023-05-26 14:38:51,1,1918.3,1918.3,61,104354.52,10064.95,604,1,1918.3,1918.3,,1,0,1.0,257,0.0,1.0,957317,12,Business,0.0804594716852196,0
BHNW79889373630152,2024-12-14 08:07:00,1,3071.07,3071.07,61,44562.7,16270.99,37,1,3071.07,3071.07,,1,0,0.0,352,0.0,1.0,371184,12,Personal,0.070702619287402,0
BHRC56959070569510,2024-01-31 14:58:31,1,51.378,51.378,61,115520.89,7419.04,354,1,51.378,51.378,,0,0,1.0,460,0.0,0.0,1897191,36,Personal,0.1382858407918755,0
BHRW85772603336063,2024-02-25 07:41:45,1,3896.64,3896.64,19,91871.41,13432.33,330,1,3896.64,3896.64,,1,0,1.0,203,0.0,1.0,1521091,12,Vehicle,0.14371598018531576,1
BHWK06757896833557,2023-11-03 14:08:06,1,3527.61,3527.61,68,35724.76,12779.13,443,1,3527.61,3527.61,,1,0,1.0,438,0.0,1.0,718234,48,Home,0.174110966546602,0
BIBM29118722824718,2023-03-11 03:36:08,1,501.28,501.28,25,32386.63,1255.21,681,1,501.28,501.28,,0,0,0.0,110,0.0,0.0,428480,36,Education,0.11092811752533688,0
BIES85658513797275,2025-01-05 17:24:52,1,2474.0,2474.0,49,138377.23,19781.6228,14,1,2474.0,2474.0,,0,0,0.0,381,0.0,0.0,2179863,60,Personal,0.12892904870194494,0
BIHZ94616222772610,2023-02-25 04:31:03,1,674.07,674.07,63,91508.59,9596.65,695,1,674.07,674.07,,0,0,1.0,457,0.0,0.0,841971,36,Business,0.07640935575228598,0
BIXP07893798775239,2024-06-28 22:34:07,1,51.378,51.378,20,48816.29,3217.31,205,1,51.378,51.378,,0,0,0.0,402,0.0,0.0,551157,48,Vehicle,0.09431027882298028,0
BJBH24044012178563,2023-03-21 18:11:45,1,1659.93,1659.93,29,147110.2,7485.28,670,1,1659.93,1659.93,,1,0,1.0,43,0.0,1.0,234423,60,Vehicle,0.015513755514580884,0
BJEA42247042848501,2024-07-30 20:05:32,1,98.01,98.01,41,124126.28,12241.54,173,1,98.01,98.01,,0,0,0.0,353,0.0,0.0,1802290,36,Personal,0.121980312169116,0
BJII55143442111754,2024-12-21 02:34:09,1,1643.19,1643.19,24,23479.08,14277.37,30,1,1643.19,1643.19,,0,0,0.0,254,0.0,0.0,962495,12,Personal,0.3459367973110068,1
BJIN65895247609606,2024-04-13 10:32:24,1,1242.48,1242.48,19,79549.0,4099.47,282,1,1242.48,1242.48,,1,0,1.0,132,0.0,1.0,1835954,24,Personal,0.19960183890130506,0
BJJC85006030798436,2023-05-06 08:59:43,1,3958.17,3958.17,33,124935.23,19045.89,625,1,3958.17,3958.17,,0,0,1.0,379,0.0,0.0,183272,24,Education,0.01014522948603641,0
BJOZ22053970774544,2023-07-07 11:58:41,1,3128.92,3128.92,24,108413.59,17854.0,563,1,3128.92,3128.92,,0,0,0.0,475,0.0,0.0,817836,12,Personal,0.06220967878189287,0
BJPF94842209001431,2023-02-18 00:30:20,1,2759.58,2759.58,57,43066.31,19249.81,702,1,2759.58,2759.58,,0,0,1.0,323,0.0,0.0,1176081,24,Home,0.23154928929101135,0
BJSJ44076634933965,2023-04-23 12:10:19,1,2922.48,2922.48,24,59019.12,1513.57,638,1,2922.48,2922.48,,0,0,1.0,278,0.0,0.0,2150021,24,Business,0.30969417848490544,1
BJST88782988727544,2023-10-24 09:05:20,1,4304.58,4304.58,59,27269.05,3637.82,454,1,4304.58,4304.58,,0,0,0.0,450,0.0,0.0,831474,12,Personal,0.2588158281363987,0
BJVA34176097137779,2023-03-16 22:36:44,1,1988.08,1988.08,33,60920.97,19153.71,675,1,1988.08,1988.08,,1,0,0.0,77,0.0,1.0,1410828,12,Education,0.20027617970546,0
BKCK57826388032427,2024-09-24 20:08:34,1,2214.67,2214.67,33,51285.75,5867.24,117,1,2214.67,2214.67,,0,0,1.0,318,0.0,0.0,668467,36,Business,0.10925026103020856,0
BKEB48825267913885,2023-07-18 02:44:09,1,3655.29,3655.29,27,25303.46,936.64,552,1,3655.29,3655.29,,0,0,1.0,489,0.0,0.0,1188848,36,Vehicle,0.4001126953933568,1
BKFU04956686510389,2023-03-25 08:32:51,1,1596.99,1596.99,47,47695.87,4805.89,667,1,1596.99,1596.99,,0,0,0.0,5,0.0,0.0,2185619,12,Personal,0.3901855112465505,1
BKQU29582923616188,2024-01-24 23:37:24,1,3924.17,3924.17,66,107515.69,13151.64,361,1,3924.17,3924.17,,0,0,1.0,147,0.0,0.0,927844,48,Business,0.07151589630040922,0
BKSB41179779631994,2023-09-03 15:40:47,1,1987.5,1987.5,68,114123.02,1077.44,504,1,1987.5,1987.5,,0,0,0.0,334,0.0,0.0,530047,24,Vehicle,0.037370293595512215,0
BKTR68569771433608,2024-02-12 03:18:28,1,1060.11,1060.11,57,32330.17,7421.41,343,1,1060.11,1060.11,,1,0,0.0,132,0.0,1.0,1757923,36,Education,0.46771901179705977,0
BKWN60361624860704,2023-03-22 13:49:28,1,1200.29,1200.29,30,97235.73,13383.06,669,1,1200.29,1200.29,,1,0,1.0,103,0.0,1.0,1157447,24,Home,0.10384802114760144,0
BKXL30611390045892,2023-05-13 09:54:31,1,712.67,712.67,18,144650.24,17600.94,618,1,712.67,712.67,,0,0,0.0,293,0.0,0.0,989903,60,Personal,0.056210249502975825,0
BLAL90855765789379,2023-11-15 04:35:08,1,3864.2,3864.2,49,148589.88799999998,363.56,432,1,3864.2,3864.2,,1,0,1.0,172,0.0,1.0,178391,12,Home,0.01214692739399456,0
BLAT22216107051843,2024-04-21 22:21:55,1,129.93,129.93,26,145574.25,9797.81,273,1,129.93,129.93,,0,0,0.0,383,0.0,0.0,1067026,48,Education,0.060377206275383226,0
BLME01901134843391,2024-03-03 18:37:52,1,3594.99,3594.99,32,141915.5,3981.34,322,1,3594.99,3594.99,,0,0,0.0,445,0.0,0.0,1709280,60,Business,0.10077104601359091,0
BLMS60580823006799,2023-12-24 06:35:36,1,2290.44,2290.44,23,56830.61,4775.2,393,1,2290.44,2290.44,,0,0,1.0,321,0.0,0.0,1955279,60,Business,0.2923541486246315,1
BLOK49811180981660,2024-10-20 19:11:57,1,1764.86,1764.86,34,101522.93,6363.2,91,1,1764.86,1764.86,,0,0,0.0,291,0.0,0.0,2403839,60,Education,0.20044419223076493,0
BLPC75322799752615,2023-09-24 13:33:48,1,1241.32,1241.32,57,112598.81,4557.55,483,1,1241.32,1241.32,,1,0,0.0,434,0.0,1.0,157450,12,Education,0.013841349843241613,0
BLQQ84193626313494,2024-09-25 05:20:04,1,3976.11,3976.11,29,100149.22,17349.54,117,1,3976.11,3976.11,,1,0,0.0,378,0.0,1.0,2319042,36,Personal,0.2002563410277131,0
BLQZ69972459715579,2024-10-27 23:42:50,1,3896.82,3896.82,70,22749.28,2328.77,84,1,3896.82,3896.82,,1,0,1.0,476,0.0,1.0,2429126,12,Vehicle,0.9164015646384435,0
BLSG94815043903560,2023-04-10 06:31:46,1,4899.59,4899.59,23,37433.56,9565.99,651,1,4899.59,4899.59,,0,0,0.0,469,0.0,0.0,2033509,36,Home,0.4630007537813963,0
BLST44617353606844,2024-02-29 11:37:55,1,3472.49,3472.49,58,118343.82,8917.96,326,1,3472.49,3472.49,,0,0,1.0,353,0.0,0.0,166381,60,Home,0.009622378846329686,0
